x,y
375320,69444
176878,222279
38627,425807
390717,36740
394663,404464
467233,223881
197203,51594
168138,174340
119906,109864
103904,166036
175774,164314
172885,73399
120575,11597
185145,79248
74256,439781
448748,35988
145395,21945
409775,158994
252091,237163
253492,326013
253238,201795
412883,241175
27982,3688
28318,141851
114085,295898
433836,373223
20798,141518
264914,416452
197467,133927
468144,351636
467968,292846
349287,157367
363990,257933
402472,201466
205100,369133
320744,285277
110328,305546
153999,256766
111995,168816
399792,300007
384547,136597
342259,174577
39050,246035
355854,284596
50299,366463
261266,343436
407157,145899
442114,1001
426440,434644
121118,445779
457052,486569
36381,72024
38512,124601
270553,271092
33792,8087
377124,464668
453825,350669
426041,496071
263366,187130
314989,169145
19236,231050
121925,430477
282322,121232
239201,427678
466570,85122
193365,268434
317837,2961
61336,245860
437379,458116
330645,144972
480320,484976
23455,144333
289794,245686
156450,61595
261974,327993
208820,464807
292794,11674
336747,328265
478461,446866
450760,420009
51075,52363
186800,410793
301797,315771
383708,123635
353013,402622
461542,362810
294399,61264
457636,231727
102698,175172
498833,119331
238558,277475
215878,138420
322240,125988
67944,278518
197721,332132
496667,483487
498293,466755
488981,139118
211238,448219
391949,233401
373705,463357
104945,368786
125920,423882
307159,422422
473982,262730
53868,385682
181858,340973
489960,416466
19611,235484
489410,146887
440010,92251
483519,178195
301604,139453
96294,166036
369334,404772
398191,249260
82083,275155
18426,472585
4361,439218
177501,20565
140514,92894
445845,497660
421094,6858
197244,455221
448462,156278
219771,26544
53811,256810
19959,343130
128181,482703
69832,147600
351768,465802
288135,74077
18056,11222
461093,24337
25373,289277
19960,259073
61561,103602
265232,35669
116463,161230
198056,186291
429054,24902
98009,416485
43066,312773
154248,205896
487756,247979
465503,138004
253295,146882
473912,272291
198171,385112
125430,44640
458688,498814
417806,441518
141160,314588
290979,54738
188159,436334
288048,324638
21806,281055
321437,274874
378850,225729
313620,348529
427692,421894
185870,309205
231041,31839
38919,215984
162146,356942
269712,172841
453750,464457
352675,360111
347698,51726
234384,382373
343995,336349
133078,133770
490595,356311
393550,245220
67119,301329
496705,58696
398073,374517
84218,406184
321073,433973
251030,228217
190270,400108
80248,70400
199363,489267
356569,322809
325372,327421
262717,195940
267559,464144
296224,206252
177024,147073
417871,257589
237605,406730
206099,487970
192152,149098
408583,287232
146179,251161
153323,145298
302709,53990
234194,93465
115658,351984
127766,456512
468266,86141
60748,399362
117544,427290
344017,34072
191018,324304
299779,139139
86888,163039
281164,146418
56813,36922
301785,281649
396923,230878
121290,88878
109547,471760
192194,34985
65489,283602
65021,331959
51710,367618
122977,8275
138560,426800
208333,110690
241316,329401
179887,344961
48284,301541
454642,236973
231227,309913
468468,165167
203900,43577
350389,124290
426371,205118
191595,423458
65435,462288
314739,135795
228159,302496
214594,40171
485012,57829
480345,371997
69715,174129
275383,100131
175653,154446
391240,489639
368103,189307
185563,371022
283276,20701
6322,112354
207906,98596
469490,201914
65292,46427
89274,147976
194799,231307
383249,494750
303625,244045
492824,119902
188731,41162
83742,14909
74151,227665
270162,90195
366772,4787
479763,286050
408110,380927
191172,431073
247179,388085
219035,169188
96360,127913
112664,44329
29458,31991
254035,19137
430913,416669
448974,219417
141247,123289
363594,340068
495846,391743
431381,174151
278183,56983
230176,445952
202022,104690
23215,341748
192739,359879
242890,383188
151732,239918
321137,226475
443533,358167
391628,450726
398370,229064
192448,376481
30883,246866
494301,97258
47686,220239
180308,62356
30531,219482
437990,201115
373112,231530
196120,355790
331405,181228
274531,39038
386322,252188
223751,42305
23332,85953
331168,61251
487182,146818
72944,238347
205164,201225
210812,235045
146091,364498
476339,414705
46925,276911
323209,248903
57640,338428
20994,196900
205422,487642
143849,449462
418087,435306
370656,148289
437498,351399
307122,358347
205131,40672
485700,394826
45886,32209
102763,405256
453081,173982
328855,141840
85576,289963
170156,218264
185722,473659
431473,149482
27849,396419
12513,278033
128855,314345
112287,82460
198259,18494
69127,392114
165851,40470
473856,316563
75804,312736
37901,85127
42677,320294
207907,251301
151897,474467
65460,71746
87602,206235
53417,165940
285187,391388
453615,276545
17286,142447
80649,224521
257941,434011
428515,184589
21092,104534
37414,243226
476298,491945
300711,352470
261409,35935
15195,468038
18659,9289
188581,157945
409364,179921
253999,278453
334463,231993
150135,226204
2393,343664
101792,139578
322817,145616
375466,196910
278985,170199
456028,377907
101230,286783
286174,490281
57474,52988
86083,322053
399819,211122
109283,368786
449093,282833
140934,269634
73090,488302
355932,46453
197426,395839
190122,86980
338717,210610
426848,403051
495437,3402
334725,162257
401769,439608
294259,309781
134812,140178
300960,461366
117941,350674
268465,159807
155303,272558
122867,164014
86832,345647
90020,378688
428662,264528
310379,331035
308429,115093
61032,401238
129526,358373
196166,210665
134850,263494
363213,302893
75828,127284
211284,350351
23396,253981
220660,77174
111231,65916
436248,445710
1356,420719
11601,17489
446569,276952
188741,35058
215444,283757
399751,66533
124839,58396
263138,472334
227866,406398
268974,398692
305388,224150
307686,340546
407164,447015
158000,180394
295857,467887
184315,145974
99322,298244
12039,234973
398224,14282
22430,104478
361271,134702
395169,355563
89411,66529
303933,3349
312536,419380
63388,196464
441705,294349
204631,159555
67298,281636
261257,439055
134561,114236
326207,189625
353631,177217
53004,1718
204685,242074
107609,384338
194617,290283
378457,103357
365136,412011
151611,417586
382301,109084
245849,171908
37552,472492
32557,10792
16154,441319
332355,492570
342868,238839
276297,480557
95391,237721
221538,51762
487046,179165
431195,116547
103199,251226
499125,423277
64945,106603
302497,480312
249712,145226
490089,458069
241059,23624
295627,336579
194119,460934
123137,80157
288748,252818
306491,295171
114397,35554
449551,344164
413789,435526
180966,38949
295533,324877
107607,115408
499466,465687
172209,380636
463827,370578
4402,99413
297800,242484
404245,224808
422221,208051
494664,23150
435438,82980
238619,45714
41502,182830
499284,466752
276696,353994
203232,178731
498182,418618
77668,325211
251327,288483
463634,195698
142058,13128
365238,249818
5153,143908
26032,184621
344882,312899
403580,106463
221055,387454
292621,188012
336453,490994
194968,272922
324537,275676
378796,49290
275694,169171
359488,465345
377300,122881
127013,435597
212986,133439
180474,39927
442548,480525
356831,343620
62487,27147
88193,12390
345761,79702
241171,80869
401014,497922
240574,75078
308966,19921
462831,345206
215050,437069
168783,34934
405261,324008
497392,345474
122663,212557
62530,224895
235747,182402
79366,448705
303171,80381
65274,473686
250458,484448
334579,424467
166743,392018
463625,38425
369953,9979
326700,40675
232798,22556
406612,234702
8046,50217
40534,304677
402836,220388
414802,34216
113364,91288
176521,206681
300759,14478
441036,175204
404908,30895
335888,215816
226282,336758
30654,196805
166128,244049
147335,100516
246701,361108
84404,381437
357659,281754
161723,401322
153605,259226
207821,432742
382954,198562
128493,26592
113818,384850
434715,244002
163485,94231
71535,315929
21075,126818
105057,21728
246550,477412
63972,496525
388315,440393
61427,167384
172728,146031
221155,185700
84223,138689
290745,387563
215688,96020
251989,52778
281677,54045
199979,86118
103311,243596
428690,403225
88951,391818
9302,211549
167382,151851
217032,320052
112781,115087
320181,186257
479017,265563
144915,82727
190342,123918
3256,209613
63188,364963
54117,99658
372503,286819
22464,230050
462728,138340
302751,120413
368121,17185
394944,115600
464470,19799
221654,347083
496711,257594
488829,336894
177650,494290
128078,450537
218333,725
126575,286654
72241,325282
195618,328181
237530,486615
135261,49612
274731,396144
204089,140313
462942,112637
220772,165901
239993,499422
235954,36039
204364,159453
417904,58930
32055,62089
498809,314460
184297,330346
69473,423700
327906,141094
485135,471166
386266,200815
377831,42551
339099,158502
151429,408800
80553,263184
369574,140041
219491,437011
104192,59835
305441,399470
454994,298945
224252,189427
174582,247156
163789,135617
171379,172930
78157,286370
417424,185851
469756,267389
267202,341367
53022,62649
306246,241287
396575,229648
203850,300822
308503,355019
388997,254300
179401,413471
469927,341344
280805,93860
279403,424134
136237,211342
478858,58460
188789,448874
258953,438973
270340,230327
85554,459777
80407,329086
312032,96321
75332,78863
416755,448842
217691,140121
478500,35454
271401,498086
365363,49569
470006,450321
353148,390822
83727,235269
220936,3191
194334,114227
357311,100827
430293,429167
10906,205959
232521,353672
456343,300836
186427,132578
132679,368184
5810,380434
304545,445716
81924,97909
305177,210425
166836,275949
156491,341512
291637,248537
339569,117797
13836,251792
203669,457383
268723,340954
329600,216991
383546,13419
70416,468866
341256,362397
188584,54228
272928,446537
479201,390995
246399,444929
222590,452253
91041,219661
231486,240671
158371,273216
71787,11932
295331,197046
398927,127606
59363,14540
44710,372635
466637,231580
22638,175695
242224,201524
164987,465394
222441,352466
280711,121166
44733,481342
268102,233504
160162,308964
361496,37888
386814,233900
168728,131086
376135,439544
356561,202619
174601,388122
246129,150449
21254,419951
260277,472640
337431,188091
48643,24295
356977,311458
204919,48603
451779,232736
53525,388822
84860,85159
384893,414495
184873,294387
248125,132017
420892,319947
392800,290059
10536,199125
164004,409301
402761,262230
265194,222665
2528,492582
259334,110117
92156,104364
366134,64812
134068,399259
48399,278227
128241,212136
473522,467215
216937,187719
120158,202072
208134,50881
20799,492858
392741,97460
180069,212313
396121,96615
25103,96766
295344,38473
226598,333122
471534,44709
283590,358645
405717,315395
43575,444748
123846,6270
150458,276325
162529,157533
344863,449784
431081,130513
197555,64284
246691,30986
407862,382002
122684,352022
115050,5650
155914,212631
314216,284017
332107,370880
328045,150860
228714,274892
348946,391507
59520,374491
239833,345428
58582,311017
181155,223011
359529,47244
225758,111876
101735,317995
296252,323765
367413,116246
49151,208538
342803,217990
441808,49094
472887,218609
259631,446594
139670,158889
123748,383614
99809,124403
252180,7506
101740,83167
447279,31055
417866,475241
59334,461286
55956,377450
187387,450740
19336,143291
357008,308202
184014,179496
292545,265653
437558,422477
56654,318670
204605,445552
359248,385856
43439,362458
38317,235280
446854,210771
125703,328910
26064,244729
492846,19960
25519,244349
61462,262565
145017,459930
28515,390421
80544,277874
430561,377778
153036,77575
384720,12578
400196,392083
494012,492492
202956,166053
362410,336101
285641,121465
248623,19958
118431,139602
378491,382476
373147,259190
154162,319835
28076,9542
3451,98736
357228,87609
4466,432402
263869,201268
225976,164051
23055,343528
214250,460153
317566,212871
390735,83843
454232,61444
404010,222682
81947,264135
70352,370327
370141,460810
162803,176235
407142,444244
160285,435374
415287,89903
229753,141127
289838,334983
263147,452789
90881,66785
419455,314584
257320,445781
452446,268031
402647,458378
211582,223119
166697,426317
281777,346060
53880,153326
37725,140967
212553,274423
251660,301252
101349,226345
39065,384231
495745,197044
390987,205243
173535,129651
242303,60510
473069,482402
297821,130924
127755,104734
468365,387559
217771,302871
22850,445504
418865,339956
198868,195076
354330,281027
420844,425670
427225,225659
478648,62181
84411,226480
433470,449914
232332,17650
413709,334528
8851,158339
95791,205472
33560,92659
378652,499351
215750,104538
179912,117063
454188,85681
353947,123607
221469,350669
148513,453320
136983,454809
321720,405685
36449,275982
21095,85221
3725,116018
100399,275569
292733,298731
428953,106636
58753,3870
339086,219476
482047,326825
77062,13684
96300,410297
323576,285299
85334,360904
247792,486397
461252,75894
428030,2443
387701,48675
222987,320017
211333,27591
456807,371109
202670,58062
60574,288999
42283,432851
373545,20273
382136,279000
130656,224604
430101,110303
418925,163532
198025,249961
273276,251321
202467,161992
238574,413244
88060,380258
273709,243026
436825,157733
345722,406480
181900,135457
199074,496099
94553,166951
123151,14018
275414,35036
51194,457875
370732,496729
260926,38454
409307,456771
76425,122450
187226,69730
49196,472058
330651,52384
71217,295740
368204,265983
256907,471686
194746,443767
420041,372277
304752,265196
420677,499931
126462,146440
105497,333740
159093,208954
282833,325893
429454,29098
176827,482970
402410,499735
484763,159131
380628,98576
269531,292482
27075,268395
280000,87675
215612,137797
249240,380720
51924,326711
452783,258864
117650,358801
458976,374076
109139,297301
108904,282734
45255,281843
279831,246566
498425,52189
252224,125362
423405,141382
175248,245817
69537,294011
308091,242948
189206,178078
337745,106025
390536,43387
104752,164534
53976,24810
78195,455510
446891,496096
67400,133795
30987,476273
240864,314377
107019,133766
447071,355091
10600,91254
173363,402644
435243,302725
311937,213139
376779,204726
265371,477428
301424,40270
196845,427967
318290,135463
131767,474960
188640,249133
177813,163290
94300,33081
463546,192728
313635,261575
236796,12882
378251,56534
22344,85640
102789,261051
426614,307294
157249,430498
436215,40068
451825,49251
99371,207553
471590,351517
65999,93308
258038,376561
157939,293190
353568,331774
457066,480743
140582,234836
244922,248835
379096,418935
129460,49161
225970,395634
10685,200888
328795,425685
167915,352590
206318,157901
124907,499471
34518,349343
113471,462574
76979,477825
52358,479003
480953,109300
147475,100489
152023,383425
17695,367771
401589,332719
277113,320362
360022,86430
468764,408117
332637,324100
356666,112646
228620,71490
250196,66685
364872,36226
492715,260155
280888,25071
217233,288685
360588,265136
479065,315251
438971,389826
387565,424236
337572,209489
182269,38432
85078,255859
177397,226474
428235,486306
237832,474143
383343,466484
360457,491711
216319,145465
24472,124791
202156,307088
73689,20977
298014,396421
269664,72089
291509,335115
419337,83276
405867,208434
121348,197279
105142,463045
174349,271529
290665,67588
336793,428878
179546,226425
12685,55370
344062,184568
455401,334198
199985,253015
152098,317561
375538,255912
208845,116174
414538,400112
138646,86894
269805,228549
437264,794
424153,428616
287688,180232
173883,445052
15378,396263
465202,400099
368549,304720
389835,214196
214722,466187
323787,417274
290479,134779
342507,309164
224515,347655
85469,127044
473914,240998
396205,357247
383015,458054
383107,297296
142729,257241
316293,278401
77718,491901
196154,394919
244373,446983
297481,160064
329256,301451
470175,229804
401798,160106
118799,378053
25126,48408
404499,434493
333463,204264
110193,353651
158093,238263
290618,347409
190549,224370
75724,233604
151562,487909
70454,56121
134496,416290
360699,128561
336798,111721
177264,293057
101033,284410
300512,252712
493915,285908
232112,225549
75986,313833
22268,22869
68868,281984
447231,438174
434480,76582
175890,356603
30896,288563
57324,350349
449836,348181
46663,82362
308840,336763
461635,140524
113725,355455
295236,438856
160644,236048
326711,118442
485358,16699
118514,304826
316402,475894
214136,354861
292638,475690
296732,240730
179566,277562
340541,16822
311579,30708
255568,388943
322570,97682
456124,443906
446181,487181
41278,422586
25383,166720
496524,368486
155153,1460
239415,25141
235258,263693
24681,391728
191139,217904
210830,164276
490536,164271
303632,306538
363858,492211
388762,180037
205737,435557
377694,165464
271751,297401
307410,5169
172360,307639
288116,396150
410205,386695
140046,442330
332704,353240
407574,447292
146178,271790
230988,136253
477216,70758
200550,156348
288724,467591
434569,116687
116328,115302
361549,175360
258629,21397
478467,122594
88681,446346
205523,39150
121527,158760
20637,87870
377033,163628
485601,242917
158560,341014
351067,477706
204092,264978
15334,467423
340103,435842
346337,497954
329707,105802
174382,330543
15620,168407
84983,300512
93264,361389
64108,328898
107331,84459
138503,239061
368024,499293
371569,70080
227905,144670
485405,114990
312927,487592
7250,285897
498285,117850
340070,307921
475031,10820
261157,51321
397672,86706
220561,159359
314017,432627
162467,40038
263877,356773
324944,201106
474769,29470
268680,160959
450377,9817
65015,39421
190157,121148
395854,235052
225163,45442
16988,491889
495471,274281
220085,277714
43829,359002
170581,424052
128062,219537
383390,297038
27712,378984
181628,271049
404696,314820
288266,153110
317852,312411
166958,478892
180811,305729
198847,137117
225541,74350
85543,236276
443255,270925
463971,423502
307662,351715
59463,483858
3053,134874
383934,339405
387866,118346
67471,109038
125490,270211
406556,112059
264125,279513
33188,235855
41724,347916
307944,484721
5407,452082
146731,477713
96627,302148
489618,357217
256600,29154
127499,54957
14097,102692
247273,491129
278485,114494
314061,29814
181730,191022
384065,131617
134577,476357
73535,171864
424932,256080
184846,200058
240060,313347
160620,497593
346216,297345
219143,184606
210903,323465
477189,393178
212718,262656
338115,206981
37781,139160
313338,414101
331724,68442
160510,41180
66396,252821
290849,374845
34952,454530
148053,96557
488257,295795
106990,33251
452377,34904
482053,172507
302479,334894
498201,462253
73321,207781
472719,355748
165664,494284
203003,56574
131893,131803
163287,190751
308609,423804
255696,87378
397994,140342
106816,111901
297970,66968
196373,154464
71946,85055
134641,441482
73347,136868
327243,283064
373445,333861
406962,465867
360248,379662
473234,437509
455808,98148
238639,342943
403622,359950
323342,154186
223313,286336
58899,423424
109107,406149
291557,156582
90559,174248
140270,348929
61241,313279
421151,303825
200582,75157
106288,387855
75074,431699
236548,94526
9841,181546
414635,60945
324909,197823
31105,361465
392830,368499
133587,154985
15143,279182
395842,71816
289789,336808
483201,75538
473907,182355
83129,238668
245616,349896
301003,337378
51426,462509
337205,418014
185356,244224
286830,334279
394459,156643
303403,164596
206422,174148
62020,80683
354420,386439
351761,393371
336199,488114
494253,385874
383254,220021
298429,57980
288232,408372
372522,273369
305948,124850
58345,448537
5622,289211
219388,86070
303540,425423
206354,422158
493854,350886
463849,338300
176700,269156
122900,237874
23457,317755
395543,206773
377381,153495
359663,463509
116113,292746
410479,353000
60660,22677
413957,179682
245746,78447
267003,499858
347803,460437
493721,67388
80474,36302
126631,188622
441284,421626
269840,318754
352720,489751
387875,249039
330566,270735
285203,498860
374480,281217
297022,476419
210029,67658
293291,346541
294500,26992
265100,162511
151254,147435
333219,40657
234028,228464
232353,284503
302959,330939
9194,374270
29591,260857
375444,479668
196539,400112
256141,112052
45639,427531
331164,104573
165036,379429
271872,154223
189169,304465
255318,108449
366183,243364
275126,404673
367130,253504
429532,420393
367875,153405
434052,341082
5018,373238
347662,284536
207145,171342
84706,337122
309820,101213
363949,85036
250645,431803
324009,90107
294172,147175
46554,114556
83987,52020
286773,138945
204487,6705
385147,438777
217122,253107
382947,31531
178046,430626
234774,236335
323220,266781
282996,25897
454258,74090
22740,283619
480267,144606
136488,176133
234473,491941
62239,314644
352765,91791
192868,51556
205783,110808
214851,437211
367537,328081
437516,474692
93445,434384
18704,200140
492735,117489
212232,51645
261678,107527
462677,174933
399988,352292
389187,190370
423708,124384
421286,326236
487563,431913
148998,33727
35087,109448
327607,263075
418452,78508
35969,424666
154037,335765
383103,60581
63056,138718
348675,242771
430674,184072
141846,222391
293426,103712
473340,361317
396154,312428
223510,451626
291167,406359
373793,202757
187793,430646
312124,243525
250126,298998
313384,385472
24114,297125
389704,221228
163977,148537
80999,141214
491844,108992
221720,380670
456362,485830
454713,195011
184358,421565
101425,456656
263774,176108
94136,83978
196804,270966
25142,219509
326373,447493
443331,303178
449438,2035
488206,241943
228527,71157
493529,39955
141352,354340
360513,191388
331999,98730
294556,94991
49668,466278
460155,423779
26988,38235
199983,115683
94345,109467
270568,347686
97915,448939
255384,389101
268351,59892
356245,264792
370085,274342
475262,345221
201056,207496
213557,66662
215991,119968
201003,115070
176664,208635
467385,280952
449260,83386
46826,127651
224102,249882
360342,124654
428181,99486
321257,12124
372152,426715
56547,77924
413617,109760
118520,217800
447026,162240
441047,198576
322100,151037
499880,135779
318599,127634
345871,257633
305796,214525
16813,306175
70622,172455
69925,342591
299702,483441
431292,287500
291182,214782
236729,418959
463093,152823
427053,71761
80961,245119
128492,140174
466683,456947
37849,42802
390388,1117
252480,82035
221654,448662
260220,403754
275509,495765
24569,489231
314020,392633
474164,120304
311939,175054
351966,14445
394102,112767
411871,286867
488242,404473
410743,496020
499344,102392
23200,427200
381796,276689
25200,187234
214727,498106
113819,115160
154544,19289
12917,357232
70305,127720
43412,92540
219901,150210
142868,277074
497112,491277
414772,343811
302407,367460
123197,349686
466871,431967
398979,254912
447097,120609
131140,413249
342042,249150
265006,181822
81457,137575
198685,48823
484658,112596
225186,239493
491616,429388
136223,271666
29567,329588
417710,91380
92742,206898
345890,169991
457939,496028
317285,427238
118713,272034
220864,12326
109461,471221
92825,97167
160062,155282
276023,428216
226491,96399
432929,137022
96142,262849
221092,257153
467694,367656
481747,34555
407346,212599
236393,19581
197449,287907
31434,88583
230023,493480
178055,52068
419290,456179
189344,23936
344795,457487
55652,329031
226399,283087
472340,394460
441997,490933
411270,193554
36330,30173
171846,221834
53776,5225
190198,356714
354333,426761
307541,112598
109320,424742
79294,441902
264942,339020
139687,377860
431371,244370
412938,78680
382884,48615
235041,491154
269920,218459
183114,128731
52919,4519
193002,55384
22595,69082
142734,8580
33587,151776
433836,351944
303071,402225
198216,86330
28917,381428
433363,139664
381393,23054
248493,81535
160684,151083
377227,84020
76684,87080
417972,115534
49529,243674
495877,363926
344719,396638
427796,139709
63535,245662
118578,131856
135728,361597
485194,145146
462419,469439
150598,251671
17076,98424
261648,497040
35132,364976
405014,397111
311763,289295
419975,74144
127283,299434
11994,300347
460856,19274
130445,169898
336500,351254
2059,441923
298847,75037
427879,207875
284651,394082
279973,291789
197077,419204
236472,411198
279064,255528
146662,392878
376123,467845
87495,37638
154219,211404
407500,2040
139203,362322
78077,491007
108231,102940
188027,18836
342161,390054
132548,353162
480098,189520
262004,248455
149882,455717
157001,455839
30339,311785
33375,394638
312103,373118
192665,22610
195555,275347
499201,125027
258067,273770
195143,149616
268972,216612
176614,414775
112200,113580
90084,426145
215484,394428
294840,56600
484518,253040
384069,52069
332738,219781
430501,392618
122460,53101
298209,135865
254687,367315
189148,26351
267564,409957
143216,361265
40583,378083
431152,87585
27467,54242
162764,249853
422013,83453
218739,136468
195293,228408
79603,101510
359353,43474
130140,481079
453469,170536
69762,404271
246597,483616
447041,32817
483539,458456
275643,23254
210715,155435
362845,460229
13723,406141
386496,136338
46344,305540
195370,389680
441988,13203
159797,269012
109356,496739
492264,348200
5294,352608
85249,275272
331031,78
458356,129084
495146,21719
344845,477266
194925,46322
449329,485688
95966,225392
412098,201011
450499,112486
96706,100031
340414,39187
142927,196804
369023,106765
214541,27857
486291,282316
359873,307863
396347,130802
303929,379269
2775,386965
56905,335963
299361,212715
238384,181133
134167,264529
262041,91190
382384,321400
476157,177078
463023,300140
444294,310122
48021,484866
234319,491591
32945,224254
204647,214098
1235,24446
125396,186142
187870,22247
329748,59395
213275,317898
452830,200248
428266,448722
275271,452430
307828,40332
478241,680
349884,194227
484030,136026
345363,103160
308370,198685
239147,292075
160278,378476
418051,190824
67369,349246
94849,458752
13073,46336
103999,452803
62335,309422
270716,79047
220336,276366
166066,140408
68848,26570
246055,90812
389210,115592
257917,466081
159386,453735
314629,150374
470259,358680
101329,368803
107356,427895
397766,301173
181061,8132
121616,262698
358295,434786
319215,308389
292826,133516
388624,376655
449328,394767
447447,27067
476126,445640
418583,434931
332939,107866
221924,56356
243777,298795
274239,388035
31601,370397
407985,206074
419539,308420
424339,146868
159146,211241
145930,246272
248390,91354
119632,471685
209411,11595
209549,112675
163343,495597
375141,463617
153897,214601
328010,205113
157829,307514
5650,488348
43948,46276
254020,471971
267680,265237
113580,174995
289821,389750
476078,483500
223866,164525
486967,11598
431,454675
346414,31625
410193,106733
486186,340255
311545,414921
328829,496440
283746,428695
323374,2146
324401,364833
367813,32003
105103,124649
173375,478429
404210,426493
21249,49500
406554,417625
58473,10399
258071,351514
376159,284800
406183,130042
404907,487138
142269,391437
426849,39862
83741,282583
367063,27178
302468,91048
257623,238191
128101,242069
319503,472613
483662,364883
132902,387589
358889,18354
28873,482858
216478,260949
422116,496957
416662,199338
261708,266556
491898,371882
346904,179303
401050,11950
60944,93127
412905,420779
407486,368410
303974,386028
467425,21695
129429,383084
66945,311994
76812,106764
460956,185893
488266,315607
62399,13556
264929,406511
254800,148771
193844,397939
252264,190558
201852,382544
277150,138700
435429,416833
28703,392249
28949,69764
397337,368895
112908,232506
454038,433745
334342,402299
241095,302979
17630,481684
418774,480217
454253,32126
488701,147466
355824,61628
302740,400304
229031,106705
133349,64303
480346,269723
19645,221216
133398,283248
234267,107162
219829,161939
380970,35611
212796,306803
89035,362488
50301,112449
390156,293791
122557,243595
318805,35589
451696,441626
178433,239537
22176,370340
215561,209667
427341,255791
244892,456195
90638,105859
27179,366530
335894,396171
292224,448623
301745,228968
461903,451896
42029,471889
396485,36058
440790,12202
329405,148808
483514,170656
261874,456916
234955,17663
337166,161789
108290,183537
342816,151957
122081,137747
110412,74477
277297,18485
18973,377631
346250,224877
299894,394840
469425,150201
348998,213632
343963,203375
350489,198279
383280,6595
334859,413710
384139,102805
435671,134991
377822,390131
146830,275146
71378,8050
227651,334862
428107,440357
415683,244800
353258,56216
149827,44170
128397,80236
196273,13187
418449,98382
173388,121975
305048,132758
368272,456883
428709,435673
358505,246703
411555,275212
438857,483096
44102,21942
209300,477977
89833,307728
271320,449445
144278,97275
375675,70564
416709,135102
82221,379256
327612,491163
190748,298154
483764,27309
310245,471894
166140,60096
253864,218192
6550,32013
316469,96113
300064,15345
108611,212834
121485,347305
426272,162147
498034,381643
485314,465241
22365,55652
194299,90994
106271,331050
366155,9974
173770,480093
483663,415532
40533,193503
497752,69125
494972,137804
72119,37770
91044,299416
309460,450557
389949,345668
483997,51566
141281,292029
158715,391069
14361,8177
92865,145158
428094,326158
464574,174126
350268,129529
14705,61160
284275,131592
95260,155333
143607,237885
391698,337846
169400,247295
27466,230015
363676,437590
277461,496473
362311,242595
474124,362244
19133,194010
377922,203464
192766,59965
259608,206150
408688,294102
403440,273056
422491,130896
199802,282145
297421,305234
310474,135978
78557,85082
413578,216442
131149,76210
12043,295897
488969,37138
106743,223298
266669,383666
287938,280747
233251,232073
485215,395058
94312,160391
10991,378694
143728,239979
24820,193646
443552,62914
488355,313370
310618,243325
469240,14884
13622,279725
32419,282722
391243,252478
470689,489388
9741,355725
5254,448452
146608,281351
182485,185702
93322,396512
270514,217294
484375,59469
4270,473985
388534,214814
46306,43449
278545,478139
96727,311344
69914,108986
380386,17160
11888,199579
169933,420500
90785,227552
24368,442439
359369,165964
307231,68567
157881,56694
249341,204557
444723,499786
165710,439052
68530,102684
320202,437884
426534,487434
477421,492274
326300,405262
460299,367326
323517,24348
441569,6000
267437,386974
324934,171655
332819,9418
265345,475416
425337,411260
82100,24599
369705,451349
382966,456581
423735,426224
290303,258711
334846,280413
421724,124478
202242,209852
413698,153336
215605,320759
22527,199443
120309,21468
362348,114777
404722,1622
290719,53437
451341,149511
75132,419840
310332,17892
357771,223903
242283,36621
297350,95005
28220,205703
341257,233481
373775,9272
166956,80396
69596,432703
246988,14673
301181,477229
493861,150417
434473,486084
103772,174170
240859,295434
263640,108091
100753,64137
366513,457774
280880,293159
450625,171075
17125,20189
496472,56773
120167,80535
188107,431628
35000,153703
312524,421246
379785,166693
287700,324354
421181,432935
428893,124707
493094,290649
189197,215837
383308,326586
317708,90919
175084,395155
355350,86493
206109,165524
252076,111880
271758,341868
433061,484492
42634,262532
178819,101135
465598,256889
136896,468577
457873,179861
390598,164492
40530,110313
15517,485881
12720,453129
107296,282524
306178,456836
499337,138590
198503,297918
16683,255653
157415,58252
402878,7074
84281,407627
118772,357590
411870,455293
321514,306402
256746,264513
219547,313449
256611,480845
462702,354020
228417,491307
170192,49923
310518,295918
458972,273019
92135,231280
232407,443920
424248,183209
37592,255936
196774,229294
451236,163273
409134,445699
391960,393048
396075,319166
288223,293135
321053,310490
63396,283730
222340,338100
378721,165167
78187,243110
329877,355143
449378,215390
277621,498717
85860,137178
90297,390330
212504,10594
360727,147963
111890,183233
451629,25944
203577,475106
87287,411793
470148,139939
155649,182455
89341,187416
235415,189140
8583,485439
444184,249368
225500,323644
1416,304801
442863,42257
386820,338918
148945,402491
13233,225536
40303,126795
309677,55893
345080,182079
335367,438915
408476,273085
312171,346982
189423,341003
298229,188806
26381,463214
247079,186591
289592,446910
393238,219406
19357,8002
163774,279061
479061,226733
111829,291340
178599,346996
484093,37157
65994,266410
176691,87225
385481,493243
440869,88531
163647,98817
367425,239161
83361,333510
476328,341491
436507,364247
211265,476698
100594,324545
95978,405118
491689,434764
330153,444371
250368,186000
107584,490969
72694,273367
61215,369703
466159,361393
321779,419636
25392,78222
68381,461153
338855,487292
115518,328742
475016,246781
484334,34392
204850,272163
364,309299
483729,46251
218383,377962
206908,145684
216474,262696
132094,482778
14,47682
254034,181652
380698,322619
3399,318310
32558,426067
244291,149411
84877,360013
421444,378690
70721,88028
91073,272764
311016,298697
107728,260000
388971,180803
490592,425811
327952,155940
311142,405127
