views	likes
852628	48741
1575770	19678
426653	4176
329335	8398
3156774	240900
325167	9925
248679	7312
1003447	27862
63172	3754
969477	78533
26761	337
282568	11020
3110661	80219
596331	28485
5146567	415269
574998	2139
253117	19389
499948	5447
105052	487
957300	7232
90954	6808
1144323	1419
158811	369
4167600	397254
558894	36291
191463	2607
750131	12166
8681435	102031
1349842	95774
8384	363
246498	2570
20629	408
433227	9943
71	16
238346	503
534881	12373
687413	70693
744363	21224
223177	15098
503945	3268
4687648	313889
853051	17455
903617	2398
384939	7056
1901110	71897
213744	10741
630338	11833
1360182	17039
48262	531
84343	3045
703157	2796
975552	16040
1200632	64477
492290	5642
3394308	11408
2749137	32956
19824140	663380
71418	787
941067	70831
203356	9540
1012417	42714
746500	15319
318198	1561
187661	7275
495719	6223
33822	365
15174418	362902
789042	6140
880158	30515
86310	2758
2156386	118833
102364	2992
2249204	25656
139197	985
466381	13867
171461	1650
169786	3536
169350	737
719288	18881
69142	2957
65550	2251
102091	8455
27399	127
347036	33353
85005	553
753443	31545
5423477	85639
682573	14872
235362	7165
123747	2975
545973	14107
82993	3907
111638	18847
954918	8718
246454	13133
540614	4851
425062	3609
290000	1553
98540	647
547304	3492
209085	8331
94785	4094
18574625	2407419
1860458	62616
1044478	51764
286041	10797
455541	1902
87365	5018
1347476	30553
49619	2687
922004	49759
324321	12500
1653	240
223197	13689
595991	22490
153493	6337
136704	2032
742536	3703
332708	3257
83733	8319
1717305	85475
1058247	3822
34575	1362
1048402	14012
128579	1099
17772	201
10848	315
2533705	12887
5279	21
62618	2036
34914	247
730501	50788
2326810	12848
1839194	21182
573281	6696
124565	5730
304167	4785
4352810	23221
6654881	80779
10349322	110738
61597	465
181558	1576
426354	16746
453515	4307
96085	1060
103	https://i.ytimg.com/vi/WqO6LDQtsZg/default.jpg
785451	5660
86631	485
4606	283
2481	1298
89381	2625
1083453	10073
49108	3887
62075	716
774773	16565
1535497	9307
138628	2632
116572	728
1614607	15585
102468	1605
118724	17431
64935	2446
114272	357
11677140	19959
3474	110
75203	890
23573	1668
55045	110
874881	37705
26186	108
117810	8065
84245	6508
106991	763
248338	1955
54533	3470
2057033	63660
281201	4283
42956	1681
182726	23449
125378	9207
38013	1728
918669	100120
60776509	2183745
1610811	116429
4145785	166734
865424	24731
1424838	71628
1229852	14369
2255191	33240
910281	17305
879356	41041
826145	7467
1708521	70224
13275050	431020
703572	5018
28539	2156
1636531	18117
423697	4043
577796	10562
628753	32538
164237	18528
71218	6708
394454	28887
616420	13905
711315	19991
881878	69645
911646	69539
390707	31986
1250812	38871
483000	5088
449568	10942
472484	4938
1258962	43764
183013	8182
817764	65721
668919	35703
244121	12197
4902327	95638
2842427	213243
1004546	22763
1983477	91407
752	16
3377722	15574
370628	13435
110	16
924405	50990
529681	26030
91526	1224
458750	27229
281002	11820
641944	72641
216185	7952
1602410	85692
338854	6373
20330	340
165609	5096
64134	294
6699	63
145803	485
1454777	8392
263089	8612
459270	2840
16245	513
829938	45841
165846	11748
238399	2982
3412747	253120
706056	18838
328033	1548
247317	12690
822140	19163
690347	8843
341685	20199
934913	122647
245565	8204
1419037	100667
131310	4676
2807451	29567
124381	664
138624	842
372308	9868
349497	5526
245956	6621
87187	2549
5584	89
383835	3927
691775	5339
1082988	26815
1334674	1879
302301	13434
3401044	84439
298019	1928
156028	5520
152811	2609
5590186	439333
146964	707
630932	5917
23825	1480
142244	9503
817860	4307
421561	15097
172185	17525
459937	3515
1912238	6770
196377	3493
39050	174
652300	28397
79406	376
215492	4393
253660	18231
215422	2909
865206	5974
530663	6116
90196	5309
492614	39767
2328947	68877
54179	490
81166	360
79283	8703
106746	4491
465629	36522
1347346	4429
674446	33017
402192	4136
756386	28406
324907	4874
4317661	405482
868395	14126
597951	6991
2170	98
156441	3094
79950	369
25117	1968
149575	6631
170553	1831
486428	14130
5325617	341076
834081	4357
160589	369
9039	405
325002	10199
115205	3419
116166	623
618158	24170
10613	154
1094072	19599
2035480	37762
2217073	78374
542504	11399
64123	758
90191	5613
123829	911
47053	901
723031	73257
5994	339
79515	1692
1573422	18637
298874	13102
392038	16232
243384	516
303848	9350
139952	902
662163	3363
1499298	16577
289227	35540
799564	3068
212282	8610
1304152	68308
296966	10641
188845	9877
772	51
626346	7555
587108	3009
339488	5849
1375783	20953
1013499	2614
386751	28904
387313	7092
637036	1367
149975	11580
100715	4266
862917	16619
141852	16254
98924	1648
781493	17250
17736	200
152024	4038
1543145	104698
75217	2747
9593946	109739
547952	56469
30393	139
132285	9648
465980	7329
66907	1102
114432	354
755748	0
82508	883
6142430	175223
3162367	74545
2369162	149171
73432600	2478908
483489	46949
5127308	193631
1034413	51290
1221416	7573
612188	24794
225181	3876
184823	12317
1148451	26724
639664	26813
1671635	18426
1607907	76209
621898	28152
1175310	21252
983139	50806
2914789	40850
674929	7551
110016	0
1588652	49636
602939	37552
145303	1974
1072690	14992
580146	24820
788511	29921
1240745	24222
574027	4875
2067253	79024
373113	4545
966053	23821
542184	36004
962871	43154
14334404	445255
33119	2475
405667	14631
455023	18075
218091	17659
60800	586
2174315	148689
92	25
701533	49431
375486	26308
1293472	22139
674627	9261
1524420	17892
660997	6661
105971	1178
552945	17563
1427491	95528
352423	10735
1507296	149125
18665	136
841186	17579
1753942	100366
50171	210
555922	3582
261828	7059
442356	8664
1152719	51086
391710	17828
893774	41958
788966	21608
1644260	21602
653467	20445
1014909	73679
143817	1080
188299	1458
310238	1434
1411029	30453
557155	5299
1335245	40597
249181	4278
265098	7083
1021692	130186
130393	9564
2857449	106276
206451	11531
304178	6135
2647968	108024
334088	10875
272208	2090
453541	14914
415075	14996
261942	14769
6660082	60141
1407615	74000
31231	446
34306	1106
53263	1071
192087	3095
12496	207
508696	3593
588358	28805
179529	1338
3044244	223166
110324	6354
652147	25191
441007	9711
117170	612
220248	9385
1078058	22453
5089431	97699
9955	128
179898	19646
482970	13089
114593	6516
139701	1876
360387	10618
485301	20421
145704	4017
892628	6276
18103	95
487060	5421
147468	3894
4106260	18078
302265	3087
402383	1265
340461	11158
437553	14146
529	17
41543	2539
1831808	279448
966539	52298
1036724	51611
22114	322
45682	1001
285856	25410
163567	2597
400884	5707
133926	1602
477718	11483
3602745	34652
247747	7634
502394	16871
43851	2546
43503	428
78817	2724
23836	0
458011	15315
727456	22644
83356	595
536911	4463
49562	309
72262	7308
486283	16556
30666	166
11928	107
1486981	33073
531489	32369
84341	4756
211632	602
9338	22
519829	28438
36758	3025
126966	1268
44838	2326
474588	17886
333732	34341
85217	1900
18253	330
76256	2950
424538	4706
20534	570
3563020	259792
36612	451
69548	3503
64257	367
429506	21466
1127522	14950
116756	2691
149259	5164
425748	6820
618	85
559413	50614
346761	20548
117456	5697
545746	17786
1556005	106687
1011250	34279
552749	19399
2591036	73249
5830	450
1072603	76296
184260	966
85438	3987
22478	765
208149	4896
2062630	6229
121709	793
171074	20971
255810	12461
194219	6413
40863	274
4350	0
268531	1105
51497	1026
1764525	153280
580914	10368
4918816	108126
1024182	44843
9674889	225274
2300347	218006
1044513	77448
9399654	268149
1417055	14064
2576108	157520
891237	40392
628711	82092
1933627	114439
2201047	215170
1850242	41514
618908	7683
1572537	81283
489007	3461
85092067	2735961
2809121	47709
1334	https://i.ytimg.com/vi/xmi6xcd-Nl4/default.jpg
394553	3355
1689342	10153
1183254	28501
988814	34245
5784740	209646
1134018	12765
1656617	33541
508135	0
40930	2674
295438	4594
239820	14514
1129439	91213
679972	58086
339040	6066
2921943	293149
687344	40964
1158110	38762
204692	2512
521599	4516
686268	6554
241426	2911
273924	25043
1288659	58816
597435	31569
650153	36573
90146	985
106033	3330
10800991	484316
26568	618
61125	250
400932	22577
3001208	195972
470273	20319
4002311	49778
189941	2455
425688	16401
1174	98
88043	520
1867072	19961
2581024	35023
331607	13419
669489	37969
758562	43948
514098	3296
185699	1896
290284	34046
3117295	184871
115504	1005
732204	21663
1334211	17032
721342	3444
1279189	16096
1391637	29930
170089	3318
1696921	78452
1345691	23336
106	41
194817	9681
1101676	118350
86718	3907
655063	29081
86412	1667
302850	28285
890711	45653
44528	527
981789	55917
177516	5381
6365	84
191270	4126
304163	1577
270973	2288
3883	62
241718	884
2091264	22490
355802	10824
1499760	12348
2347801	85367
189652	1601
381926	9087
134504	1509
1277	273
723558	21145
2690715	110628
92069	11350
2220909	60661
473958	50783
540971	19811
886067	46993
62249	994
124749	5377
698816	25303
351290	29783
615334	15710
67156	4560
15125389	454599
455507	29655
592264	38142
716007	11490
132023	1444
1048240	45948
1147595	28042
463958	6650
398774	6871
37351	2749
216328	9887
270443	10278
733590	4182
257850	1393
1670286	65580
475747	11724
123826	6042
1110229	46418
122987	810
248700	18145
303016	27229
486917	43207
1365	390
631025	5436
192968	3064
8478489	77598
4221902	121045
16818378	212091
125681	890
122332	1167
264093	4470
177300	11905
1133337	28524
412432	11189
269677	7978
112700	4839
88390	1108
1971047	107376
25355	233
283034	1553
203610	23626
21107	1932
24940	253
1453931	105077
81095	1486
6678	787
984531	19809
3969429	409750
54086	1307
144126	724
1536175	100599
285766	10428
280831	14304
27060	267
594147	6357
47948	1162
19478	142
116392	11352
46848	4108
1848665	38236
5559	269
287762	2701
210579	7170
250069	1724
110745	2856
1027210	34500
26521	528
607099	11719
126988	6363
849801	47715
108138	4653
676807	47504
591579	12669
44607	2468
221600	9111
81749	3505
175138	5386
765531	18681
86699	3517
765943	38575
1104272	75756
829288	22427
1011217	65799
1363410	39880
5338017	316584
2759643	88721
1033708	14914
2056151	31270
6721863	137202
1370578	21342
648842	9155
4014269	311846
1242209	71684
3498337	154880
1529827	28040
1563099	101100
1448839	16152
13293647	334533
11880523	248447
3289827	121159
1987215	39031
1899803	158250
725442	14448
3366994	66808
1247563	50817
661225	23371
108691	589
2537	https://i.ytimg.com/vi/xmi6xcd-Nl4/default.jpg
3635005	305079
943775	5598
1647607	15509
988948	20312
4624285	66880
373035	8616
3285346	174749
817870	15665
2693914	161708
1499721	59719
628551	4722
412741	4920
1063451	18027
2766850	149646
1238300	38059
961346	5577
831335	15268
504218	3645
122693	1309
81711	157
927325	10540
2177275	12700
46432	655
98938809	3037318
447850	18985
209204	2285
293963	3188
317200	8835
194624	7206
296004	13775
5015137	45757
27470728	753626
83738	786
1392214	59424
42044	457
1207361	84541
76746	302
137	30
562401	41837
1255987	61942
201429	5324
254851	6155
1088861	7040
397803	1794
604388	3330
492963	5284
747109	23762
584556	6757
519407	8398
784333	4837
144465	8013
2071373	93577
15005646	66365
113132	903
592350	4087
803784	26755
409880	2767
285431	15938
418755	3252
166434	14145
219709	1341
744842	20510
170657	1155
367821	11577
3611138	331469
3771366	35161
572990	11951
348858	3920
1290370	41662
342588	5058
603403	0
4306937	226771
395694	2860
136608	1496
223678	5569
1268644	5540
931228	45560
157975	1960
760760	14335
189101	5911
140150	1283
3974	27
307471	3604
122500	953
299731	4917
1608504	140428
156207	6743
475125	13304
426880	32333
272490	5416
244092	16855
129459	6061
1592969	65604
1329	100
252037	3003
6295801	221318
80910	1915
313866	3374
483330	5951
1545290	5484
1420018	74919
8141707	205531
1442170	61967
3974218	209155
333088	4722
822180	31836
159219	1753
531808	39689
2211470	16668
72960	3845
22428	1074
61449	3725
36423	596
127139	7388
33324	169
934678	25262
183281	654
189803	1361
150859	5299
292392	9001
76666	2068
1224058	91658
2996	1019
81539	2623
12926	47
358850	24498
250899	20744
557173	24513
1871577	22859
60759	2248
9201	313
278176	3473
1036745	48994
1674868	32700
166492	5177
2749521	60155
626843	30235
85305	8804
5003665	55417
763709	4289
121997	653
2001159	20869
112879	4491
163557	6164
217999	21296
1464914	24858
194914	11387
860410	48324
71616	516
150326	1950
212724	1934
293667	11269
369401	1818
182896	979
1773539	80310
312457	5435
244746	9155
1576237	70385
115139	1828
3547	335
507029	13153
676416	29665
578580	16574
39256	328
2368523	24176
2247502	50967
2783495	94487
181030	4935
117103	1240
11634	132
270703	11101
3684	22
383821	2316
3205123	74191
1659538	41402
2455496	60403
1097018	20190
2310168	163576
1432551	12068
2389562	16152
2131702	54280
1774711	14344
1501587	46462
378220	26674
764038	4667
1222923	95430
2210759	11437
2166500	111928
670048	36118
240555	1001
391218	2125
208169	6581
604568	16036
692796	16153
767085	21884
149991	2954
730101	5325
844135	21695
987887	13987
1479344	10569
120	38
792564	5803
118573	1877
532085	22267
644861	51984
462340	95807
178358	6617
1069495	31315
417083	2496
89759	1063
959739	4241
482533	2493
206831	2047
271570	2452
265671	2238
608420	52951
131214	1291
115366	3451
91456	731
371920	6774
234273	13411
315713	2599
141370	5350
210582	4239
659331	35433
274909	1732
207500	7062
74961	361
856271	5972
173466	283
219907	1292
90929	798
75658	319
623756	2361
2525518	16530
1938983	4697
96803	4548
64735	829
520567	8742
234982	5338
158438	17110
304448	19277
86667	4689
77111	3823
189481	1533
3615	1447
471534	1674
172508	983
328123	23898
277645	2303
145731	6569
11562	360
314142	24740
346720	3083
23228	43
788401	2463
29662624	827026
60664	5372
939764	13483
1225982	14626
157703	7731
191872	6637
54211	274
52031	486
771854	43871
249554	6283
170784	5314
63203	814
98183	536
395871	5073
801433	6886
261351	1609
452164	22515
89110	2102
14492	2137
117756	4525
116686	1726
1186	54
95216	695
25986	245
925884	4315
733	10
1406045	5992
94894	1085
267240	17948
2236	68
404288	25211
451693	10648
472132	3619
229235	1606
14106	337
579077	6969
52587	99
10536519	257690
1936401	88238
110526	4678
449210	1249
150444	1087
114059	5397
39952	70
118619	5455
63008	3119
939800	2866
289508	3831
602350	6108
387415	2113
17821	890
653	125
1031230	17508
86575	1146
640602	6947
161807	413
2570	122
93022	678
72905	2554
153109	7793
169222	5446
1011493	4794
26395	1323
134132	1118
358609	14821
53209	632
284244	16131
178088	3568
80941	1556
133516	1404
270956	11199
38617	213
31119	820
280112	5447
58304	765
88651	2724
583313	2998
202736	4682
216187	19581
7471	85
111510	1218
146770	1509
397834	13031
463	345
2990235	101684
3081033	60379
3970867	82062
1469789	188659
4700527	103433
1093676	46073
1666941	5377
8289563	408386
367560	1184
2990110	16219
1783357	34709
4195474	21205
3445885	197847
3906727	77379
916128	40491
2199475	58216
488712	4960
430048	8239
259	39
343967	16994
1242022	5458
433889	12358
867932	6989
216931	3002
3270128	17666
1382189	164208
427338	16938
3563214	49141
4510182	15426
3724986	14316
2567982	50066
2621940	202927
2559899	129963
695888	31353
170388	874
1199587	49712
735031	11734
259037	3234
456475	10561
1202073	14661
991329	46165
532145	33055
1189369	52721
85829	2162
528389	1780
3513129	106481
800873	19909
704786	19882
1162356	8576
339832	1953
87670	452
242676	2620
79993	2624
276395	1328
2227658	29191
465273	11531
426870	5757
1257743	16913
17865	102
361530	1463
963996	20323
868163	17644
392035	2806
215731	2263
1006438	28246
245241	10242
306699	1974
449197	2917
121108	975
375794	2143
1030616	20251
3104273	146272
458082	13916
162718	2243
222209	5765
252413	4167
423672	42993
3530298	212374
136526	1772
941989	3654
102281	1677
129049	863
4721513	143571
497136	2286
998967	72801
148741	2937
250215	905
2683860	130383
5122572	368379
535599	7973
212084	4139
803295	6080
326556	4958
4682320	174301
649142	14931
404162	17920
207068	8391
102543	4939
48682	4518
71631	556
999538	9921
224238	2239
189163	3279
216201	4381
1177545	21569
86859	612
123332	291
1935445	22962
1926125	13419
878340	61576
2058569	32574
122756	700
224302	7620
837412	6916
115835	1047
268408	3347
102944	702
1639227	14027
4867281	86356
38117	278
869971	28729
81701	1017
175016	826
1289899	51318
1489424	5137
10871	85
677500	9985
464265	12477
73153	4378
2055638	120377
294590	4398
1525951	21792
932568	17076
181550	1410
15960127	374827
374361	2787
128751	1646
32573	405
225291	12429
9727692	61823
557483	10393
130815	2031
5029936	44544
50045	505
307863	7776
143311	7670
74925	912
8455796	161430
2652713	46420
146093	1244
1670008	25506
591022	3711
1110923	6504
3885	https://i.ytimg.com/vi/xmi6xcd-Nl4/default.jpg
261418	1411
118359	1470
57697	529
960036	8640
550311	4668
694160	20655
13418844	258720
79039	953
100355	391
207820	1751
34990	2289
78212	2492
58016	1247
72502	283
12100921	41632
181556	11474
874372	28326
776290	89727
146646	829
35046	577
43434	838
359313	37023
174744	11932
64986	1045
34014	2115
97657	5377
395694	17528
84395	2522
91696	592
316886	12288
386050	24075
37560	4094
4375826	339446
148071	1377
403782	10652
152389	2753
170456	18083
110350	5052
290731	7553
145505	215
34318	1747
491640	3128
1773145	77279
1716909	60721
7123866	285915
1179440	32780
3364637	21325
911324	34919
2031981	175911
3669938	70190
1364402	37316
2806454	264365
855083	66036
913179	34649
998374	24704
817291	36431
1384975	15955
1049923	12405
2015271	156036
810896	32017
360213	8881
791596	26248
103403	596
716131	51842
5045164	110316
347503	3930
2170502	27734
3768004	72112
1147233	13232
5128311	340240
468522	35427
2415639	41022
717546	16864
9353689	435048
771044	29608
3299996	17661
4510852	23590
2064702	206811
731667	61252
103	24
400077	39199
414336	7118
3687989	207005
781320	4766
131720	2054
386743	14366
239423	1983
639083	10459
104249	502
1415142	0
623906	5764
226845	24947
1195009	27935
1065191	8812
215841	3536
528978	15058
2340496	81040
307034	1534
660161	4046
214598	9368
180277	1847
370546	26470
458429	2821
271345	2474
2962228	84357
582614	29421
3404722	228085
184056	6843
430119	3646
325318	1859
688645	73736
555021	10734
1325295	5743
1254359	28087
129793	1281
204637	6061
296420	2531
105784	717
881188	37066
4047742	53862
1007455	7413
534847	24356
120697	5408
227498	4623
485690	35952
424224	12909
1889200	70552
637160	7392
3101683	60950
3350183	18001
355549	25968
374667	4332
342756	2655
73030	2513
162212	12726
2835512	136895
1723344	13265
850725	9864
105376	7487
562066	6198
98613	2108
26083	430
644529	2057
75884	645
116445	997
262907	12773
364850	3572
1109334	50361
101788	6925
298300	42872
79847	489
479954	10524
30661	147
972204	14301
158930	4100
530511	11661
320543	4585
357130	7625
182917	1138
377447	10474
556154	16489
726185	8690
450532	1650
5107943	35628
115728	1010
114862	1096
158601	9057
2275449	32989
558508	34208
109111	2776
175501	3818
153015	7723
3611855	109605
66790	248
333047	10043
168848	17527
373509	18415
88267	1227
118918	356
41866	2606
217907	10037
383169	16959
241861	6547
813784	138386
85939	3671
30907	2131
355000	1598
419335	2313
381961	27784
115131	334
	
2467117	31199
218314	13945
1001871	29812
2466449	38378
552529	4891
59217	4235
881282	4862
873881	41749
3422670	145857
272558	13975
81815	1680
1048245	70952
272351	4001
284063	2084
132903	879
4365466	232057
481766	17381
1209721	33020
229013	25360
64988	3983
1168643	22102
486845	5882
28012	240
1056278	21630
230192	3389
253602	5539
300508	4861
1153392	45439
109246	7321
696716	9430
362102	2484
45990	245
307960	9015
58303	157
1204717	49138
224178	6787
529654	21310
5345795	153400
26482	247
2473570	32832
2382873	29393
58702	2539
74486	544
2508215	26092
436806	14032
2742122	136162
3852142	88290
2831351	15531
2800684	115184
558307	2423
3411614	89893
13859243	398219
379061	10555
2247877	47931
857975	50439
1162487	40552
370671	1273
1890186	55860
2727787	213685
3047554	68376
5933727	90354
397745	10257
672554	2506
221817	1758
1915246	46345
1654455	142451
240690	12088
1123139	22986
1127253	75118
200311	1866
4144816	78241
1501111	84173
572461	35276
1157074	81269
121	37
1812275	38571
751443	26914
484507	9054
3169706	280422
435270	3676
1702277	33974
998509	55672
1167552	34452
428638	8000
41025	1627
688491	29647
280066	21718
309073	14568
660026	8724
1047886	20855
642687	25115
504420	2806
779014	37238
1028015	38766
836179	67075
295644	8899
4599610	91148
83365	1064
113976	731
1075751	44798
3023455	95722
44313	365
1286083	56794
554967	3512
5461925	86391
1050844	36391
56033	261
337535	7662
2975372	14224
279715	1566
222363	3501
551398	11588
1067	37
127923	816
241266	6023
566598	8900
123951	1741
1484786	17559
154261	2460
1061925	13477
718915	11866
523029	38667
303987	15224
5317116	115097
377747	29086
2375055	29334
1145637	6522
340104	9689
449120	33492
1018145	24666
136412	8042
150556	6527
2494055	227341
2715936	44162
183536	7508
124671	3718
1968528	150339
73398	992
129537	994
68715	3139
194823	641
470752	4572
355184	3498
201137	3622
4901158	27800
217503	6113
507150	7281
604012	29913
3601617	18992
478183	15947
671296	39007
345309	12583
1228981	74499
826399	64977
399653	6142
123214	6613
1741312	0
154571	8902
46258	2557
41196	3923
260935	2790
729654	3666
67390	2521
146714	990
1304593	43148
1326593	42201
416670	11163
1030129	3276
113180	311
3838017	213132
79050	5168
96949	4712
397558	23487
6416697	1290535
53310	236
88353	1104
945489	19145
37439	238
540320	20377
100069	5797
94111	1683
155719	0
35060	386
95787	1826
608902	4729
62851	524
278117	7562
216251	18584
554285	4814
468	16
82894	470
680471	6072
288049	20023
65618	2995
105926	5680
4000293	243355
74587	2542
1199288	9989
10430142	465957
165053	236
15479	126
773151	1837
288373	27366
95727	992
115202	1830
263434	1172
817528	81159
142204	8765
684571	12852
758181	32572
3322564	88674
704000	4839
440600	13895
235425	9953
324847	2418
108392	1967
553924	34391
123317	3803
323503	2802
97134	8021
1340669	14125
1587530	17571
1035661	8692
2810764	51032
210683	8335
1367475	5889
4451806	58472
126297	2493
816657	8760
815909	28756
457247	3934
583437	24261
381346	22822
337435	12005
1726456	60550
516985	13248
379519	13457
151163	10028
250350	4546
122528	2692
1176724	13562
1579491	14774
3366292	66275
195504	919
1406535	6213
15006579	278752
3772817	15713
5706064	30171
1759014	74861
2822391	131909
925688	4199
5659320	112533
1383897	24799
3164615	125845
1502717	38379
661207	25508
501901	21180
398659	11974
4071774	99682
9978294	129866
1707785	33836
2405120	62240
17691843	450637
1571873	71359
899464	18649
778937	43366
512884	5801
450901	7879
353870	65872
495665	4947
2422729	284436
1235913	18377
3306528	66034
233136	25781
2888379	189146
123700	1318
460428	17936
279280	11072
286213	23151
751164	15904
935570	69361
341108	34478
109291	4196
591527	10311
1259188	14352
507707	20969
1173165	53320
138854	7523
379763	1943
262771	42936
100	28
2330698	63309
641879	18718
257122	9150
292177	23239
445525	5078
178448	2184
431353	9333
4320934	89687
184807	6806
284063	12215
4678038	30052
99715	671
429328	3084
1397767	89884
52223	463
890143	12541
74996	339
86321	1209
398808	15523
2966263	225019
1510385	15371
130861	1919
1027681	3777
412990	27737
915	52
2198969	52731
1868920	91943
118157	1589
106615	838
478698	2862
1085701	34290
402561	17214
1885579	97845
705776	24436
165767	5398
1381953	85157
79129	1370
100691	7600
296422	2296
2163824	44217
325548	12485
811640	32030
257913	1681
1294227	48653
172818	1293
309281	14197
132738	913
49744	1181
188226	21255
162260	10809
2024610	37294
1275974	62086
132713	8387
178102	4079
1911596	80277
4475322	83846
1470129	39612
834813	14818
1024599	9112
1267383	85966
997347	74582
863082	34441
548644	14270
585986	4546
55266	710
127307	5803
395188	11024
667220	45751
80579	4394
388770	23669
32764	0
233144	3315
119489	510
1044565	64216
113205	5645
1131321	17153
3305195	286754
89866	652
822203	30296
49660	391
240356	10881
1892868	68704
211920	3973
301426	14175
821060	7015
214798	2566
57684	2313
2854231	15828
239487	12705
170980	723
119790	10100
264970	3437
319702	27109
148741	3833
137542	6194
108376	3475
44617	306
310421	9185
1971747	15768
821272	31857
3380372	101891
1738008	50982
214363	2057
55192	2075
4772259	93398
1284084	14750
205898	11930
292548	2280
10336	374
6301563	94542
2129558	115634
85150	0
76977	559
684236	12853
442482	31337
532977	36558
672751	3636
1196819	47460
230830	1718
159168	3972
683339	29596
63445	486
381851	3638
810925	25499
133111	3845
1099862	37642
144356	3960
245605	2018
1666914	53688
451210	17104
214525	0
394829	3105
726855	51112
593678	12087
147937	875
238329	1340
1220254	96476
128343	2857
158571	1441
185700	4235
1630311	19082
292117	17396
2346125	166918
160941	9077
1358606	7482
105557	4195
306669	8594
268458	9287
83156	3839
2834967	241017
471903	7111
23789688	393106
7512073	31902
7920497	38760
3454751	112827
5160441	203108
1214669	5164
7933424	147155
2190365	33947
3973319	90605
3447054	134284
1012516	33868
747398	27204
1272190	14067
631900	18682
12440659	146456
4343369	104753
2980066	47897
1801535	15263
2657947	101385
1206016	56129
832964	116760
643936	25041
1225691	23968
21518055	495154
1454218	19352
554139	44071
696593	6055
425876	14529
992133	89595
1914800	24180
154084	5185
39349927	3880074
410266	14051
158264	1508
433713	30925
3775750	215477
2703690	300318
514205	45801
1432565	87676
535826	19381
543764	2439
350152	11145
895465	30646
1542489	16552
573273	35771
1459248	59725
742227	11388
619365	11306
506969	5380
374047	10852
494408	16673
135	33
2732740	69519
749793	19625
680432	21291
2080888	109437
5246476	104139
567287	5331
207010	1005
160712	0
4778416	31779
276954	10165
1046965	13714
849593	5011
505	18
160766	503
166446	1578
3168575	234464
910169	17826
292708	4033
288822	7421
3922267	38384
2455866	107276
5556954	205315
807240	22484
494808	30193
439785	12831
1289479	4406
286077	28114
1624126	60530
181972	1911
2445849	57790
226686	2450
145300	998
1258403	37605
783125	3561
540846	18554
403582	16946
1224056	42261
835931	27184
2148571	107373
524665	34288
1492049	89470
452460	1727
377002	19376
2290843	45837
610431	6903
170416	10665
354696	2618
1788764	55412
326564	1906
484180	14860
794911	17523
152980	955
2558280	98356
1241757	20076
308425	5738
2380428	40767
244632	5002
460281	2853
767709	19687
2793414	115209
4720603	87649
251741	9279
1666812	42240
1138510	64107
1357034	89552
1106847	78837
914321	35888
645721	4857
430544	18428
389546	2950
161418	589
797040	5871
431790	11630
161056	12346
1265037	75101
187077	7450
364212	31919
118184	5503
639572	31986
245121	4845
997228	8100
90767	772
573408	29833
2140685	72380
3388949	290270
102169	718
1335786	19613
987530	33241
75542	332
337785	18473
94065	3057
249676	12645
305166	8622
818	144
3141625	16544
681258	34878
242525	937
313997	3799
1210608	42311
122410	3539
481555	33677
293932	2459
2911157	146201
1492318	15848
2025406	55923
120576	644
3816590	24585
3600038	104844
973575	10099
358820	11090
66273	2281
889699	33463
355819	34039
4898538	94900
1093954	5990
7301019	101666
347260	2399
80630	895
107094	0
647647	43803
141045	754
146418	3694
1311772	18225
159312	1647
570320	38499
263368	12296
1956814	127770
882796	27070
1258811	49273
494760	23718
360852	2234
391515	20659
272543	5438
506834	5096
71563	537
525021	18713
801969	54518
426620	3838
155143	4166
1832555	56142
1130986	38314
232766	6043
886306	78342
29403688	452725
10804447	46063
8910493	42597
4463726	126991
62796390	4470888
6887627	245719
9508610	168584
1388761	5742
6886948	285349
1838504	20998
6540445	142486
2958	https://i.ytimg.com/vi/t4U7nMn6nfs/default.jpg
2839831	40243
1733476	21307
1268994	8516
1204363	38549
1440582	15030
862420	25790
7600119	388816
1890693	132050
912774	30178
1432357	5764
9661337	279500
542887	2726
3619798	138451
1019685	69534
765866	15850
1071171	24258
868807	23763
601968	18837
1171624	146519
681749	18315
467921	27908
4443998	63814
656399	48457
1173382	30064
1040020	7023
13531173	155470
1231331	46547
1289562	58101
1451309	27704
1023926	21649
736626	27228
594536	9921
271729	13212
4539805	107953
893450	50471
571731	31928
1113890	36539
355695	27482
939041	30453
296448	1489
2070061	24712
24523092	525575
1896495	104060
515536	35143
770203	11339
588857	21973
398155	12184
454316	14961
463107	7354
358109	1487
237639	2421
777796	13866
556373	43974
4433795	230766
1237757	61592
557474	2718
1079936	34271
173902	1631
699440	51973
1413979	6309
450294	11819
7232940	71451
169845	1582
4112429	485707
2433724	76540
2060	183
95691	503
396663	7419
116294	349
640268	38304
688222	12046
255085	12713
1124240	8483
2848729	307704
2770640	124411
2674485	100332
625806	16065
147257	969
1646148	63273
527810	37971
935595	54231
710150	28461
934541	12697
642885	20078
166977	2616
1118179	34665
1609203	11511
502858	43030
444916	13190
1092016	58231
764262	3949
859809	24675
305813	25927
284194	2831
985651	54921
189531	16371
235865	3948
47980	266
1026	216
742645	23141
117932	3598
369190	2101
906644	38114
456547	39741
5904049	114355
1238333	12189
2996115	73522
192161	1480
104250	3508
74864	626
676709	33920
662599	4876
1620153	51281
1150293	14442
238697	7139
328814	30738
696759	3212
436401	21337
